0.61945, 0.34276
0.64662, 0.34276
0.67681, 0.33372
0.61342, 0.31864
0.70096, 0.31864
0.7221, 0.30055
0.63455, 0.29754
0.66172, 0.28246
0.7221, 0.27643
0.69191, 0.27342
