0.0040,-15,1.065871e+03
0.0040,-10,1.068763e+03
0.0040,-5,1.071855e+03
0.0040,-0,1.075110e+03
0.0040,5,1.078494e+03
0.0040,10,1.082040e+03
0.0040,15,1.085677e+03
0.0040,20,1.089415e+03
0.0040,25,1.093184e+03
0.0040,30,1.096937e+03
0.0040,35,1.100664e+03
0.0040,40,1.104352e+03
0.0040,45,1.107825e+03
0.0040,50,1.111150e+03
0.0040,55,1.114317e+03
0.0040,60,1.117184e+03
0.0040,65,1.119657e+03
0.0040,70,1.121833e+03
0.0040,75,1.123617e+03
0.0040,80,1.124992e+03
0.0040,85,1.125932e+03
0.0040,90,1.126422e+03
0.0040,95,1.126432e+03
0.0040,100,1.125998e+03
0.0040,105,1.125109e+03
0.0040,110,1.123762e+03
0.0040,115,1.121992e+03
0.0040,120,1.119881e+03
0.0040,125,1.117399e+03
0.0040,130,1.114576e+03
0.0040,135,1.111538e+03
0.0040,140,1.108283e+03
0.0040,145,1.104822e+03
0.0040,150,1.101280e+03
0.0040,155,1.097661e+03
0.0040,160,1.093959e+03
0.0040,165,1.090312e+03
0.0040,170,1.086711e+03
0.0040,175,1.083129e+03
0.0040,180,1.079651e+03
0.0060,-180,8.259768e+02
0.0060,-175,8.222962e+02
0.0060,-170,8.187632e+02
0.0060,-165,8.154291e+02
0.0060,-160,8.122958e+02
0.0060,-155,8.093808e+02
0.0060,-150,8.066833e+02
0.0060,-145,8.042000e+02
0.0060,-140,8.019309e+02
0.0060,-135,7.999223e+02
0.0060,-130,7.981278e+02
0.0060,-125,7.965382e+02
0.0060,-120,7.951329e+02
0.0060,-115,7.939793e+02
0.0060,-110,7.930204e+02
0.0060,-105,7.922343e+02
0.0060,-100,7.916173e+02
0.0060,-95,7.912299e+02
0.0060,-90,7.910121e+02
0.0060,-85,7.909700e+02
0.0060,-80,7.910963e+02
0.0060,-75,7.914608e+02
0.0060,-70,7.920122e+02
0.0060,-65,7.927535e+02
0.0060,-60,7.937031e+02
0.0060,-55,7.948993e+02
0.0060,-50,7.963039e+02
0.0060,-45,7.979365e+02
0.0060,-40,7.997893e+02
0.0060,-35,8.018689e+02
0.0060,-30,8.041886e+02
0.0060,-25,8.067556e+02
0.0060,-20,8.095632e+02
0.0060,-15,8.125782e+02
0.0060,-10,8.158346e+02
0.0060,-5,8.193216e+02
0.0060,-0,8.229900e+02
0.0060,5,8.267826e+02
0.0060,10,8.307624e+02
0.0060,15,8.348481e+02
0.0060,20,8.390534e+02
0.0060,25,8.432872e+02
0.0060,30,8.474971e+02
0.0060,35,8.516873e+02
0.0060,40,8.558177e+02
0.0060,45,8.596926e+02
0.0060,50,8.633966e+02
0.0060,55,8.669285e+02
0.0060,60,8.701172e+02
0.0060,65,8.728905e+02
0.0060,70,8.753348e+02
0.0060,75,8.773081e+02
0.0060,80,8.787641e+02
0.0060,85,8.797162e+02
0.0060,90,8.801493e+02
0.0060,95,8.800405e+02
0.0060,100,8.794274e+02
0.0060,105,8.782867e+02
0.0060,110,8.766391e+02
0.0060,115,8.744982e+02
0.0060,120,8.719823e+02
0.0060,125,8.690729e+02
0.0060,130,8.657884e+02
0.0060,135,8.622720e+02
0.0060,140,8.585136e+02
0.0060,145,8.545407e+02
0.0060,150,8.504781e+02
0.0060,155,8.463292e+02
0.0060,160,8.421029e+02
0.0060,165,8.379564e+02
0.0060,170,8.338776e+02
0.0060,175,8.298534e+02
0.0060,180,8.259768e+02
0.0080,-180,6.262839e+02
0.0080,-175,6.232754e+02
0.0080,-170,6.204041e+02
0.0080,-165,6.177090e+02
0.0080,-160,6.152002e+02
0.0080,-155,6.129132e+02
0.0080,-150,6.107972e+02
0.0080,-145,6.088579e+02
0.0080,-140,6.071052e+02
0.0080,-135,6.055737e+02
0.0080,-130,6.042122e+02
0.0080,-125,6.030254e+02
0.0080,-120,6.019946e+02
0.0080,-115,6.011802e+02
0.0080,-110,6.005056e+02
0.0080,-105,5.999712e+02
0.0080,-100,5.995736e+02
0.0080,-95,5.993837e+02
0.0080,-90,5.993127e+02
0.0080,-85,5.993719e+02
0.0080,-80,5.995654e+02
0.0080,-75,5.999488e+02
0.0080,-70,6.004735e+02
0.0080,-65,6.011378e+02
0.0080,-60,6.019541e+02
0.0080,-55,6.029769e+02
0.0080,-50,6.041621e+02
0.0080,-45,6.055301e+02
0.0080,-40,6.070831e+02
0.0080,-35,6.088321e+02
0.0080,-30,6.107772e+02
0.0080,-25,6.129196e+02
0.0080,-20,6.152452e+02
0.0080,-15,6.177327e+02
0.0080,-10,6.204197e+02
0.0080,-5,6.232968e+02
0.0080,-0,6.263327e+02
0.0080,5,6.294723e+02
0.0080,10,6.327707e+02
0.0080,15,6.361609e+02
0.0080,20,6.396553e+02
0.0080,25,6.431508e+02
0.0080,30,6.466342e+02
0.0080,35,6.500810e+02
0.0080,40,6.534990e+02
0.0080,45,6.566772e+02
0.0080,50,6.597133e+02
0.0080,55,6.626059e+02
0.0080,60,6.652090e+02
0.0080,65,6.674371e+02
0.0080,70,6.693461e+02
0.0080,75,6.708679e+02
0.0080,80,6.719774e+02
0.0080,85,6.726426e+02
0.0080,90,6.728822e+02
0.0080,95,6.726556e+02
0.0080,100,6.719921e+02
0.0080,105,6.708886e+02
0.0080,110,6.693666e+02
0.0080,115,6.674470e+02
0.0080,120,6.652200e+02
0.0080,125,6.626739e+02
0.0080,130,6.598062e+02
0.0080,135,6.567595e+02
0.0080,140,6.535325e+02
0.0080,145,6.501454e+02
0.0080,150,6.467104e+02
0.0080,155,6.432289e+02
0.0080,160,6.396681e+02
0.0080,165,6.362000e+02
0.0080,170,6.328069e+02
0.0080,175,6.294770e+02
0.0080,180,6.262839e+02
0.0100,-180,4.583350e+02
0.0100,-175,4.561082e+02
0.0100,-170,4.540034e+02
0.0100,-165,4.520375e+02
0.0100,-160,4.502156e+02
0.0100,-155,4.485888e+02
0.0100,-150,4.471117e+02
0.0100,-145,4.457802e+02
0.0100,-140,4.445957e+02
0.0100,-135,4.435923e+02
0.0100,-130,4.427165e+02
0.0100,-125,4.419732e+02
0.0100,-120,4.413412e+02
0.0100,-115,4.408840e+02
0.0100,-110,4.405306e+02
0.0100,-105,4.402634e+02
0.0100,-100,4.400868e+02
0.0100,-95,4.400748e+02
0.0100,-90,4.401330e+02
0.0100,-85,4.402754e+02
0.0100,-80,4.405025e+02
0.0100,-75,4.408806e+02
0.0100,-70,4.413494e+02
0.0100,-65,4.419122e+02
0.0100,-60,4.425849e+02
0.0100,-55,4.434160e+02
0.0100,-50,4.443458e+02
0.0100,-45,4.454060e+02
0.0100,-40,4.465979e+02
0.0100,-35,4.479359e+02
0.0100,-30,4.494201e+02
0.0100,-25,4.510550e+02
0.0100,-20,4.528363e+02
0.0100,-15,4.547361e+02
0.0100,-10,4.567858e+02
0.0100,-5,4.589671e+02
0.0100,-0,4.612753e+02
0.0100,5,4.636443e+02
0.0100,10,4.661403e+02
0.0100,15,4.687137e+02
0.0100,20,4.713750e+02
0.0100,25,4.740107e+02
0.0100,30,4.766432e+02
0.0100,35,4.792701e+02
0.0100,40,4.818563e+02
0.0100,45,4.842266e+02
0.0100,50,4.864765e+02
0.0100,55,4.886171e+02
0.0100,60,4.905417e+02
0.0100,65,4.921545e+02
0.0100,70,4.935366e+02
0.0100,75,4.945986e+02
0.0100,80,4.953237e+02
0.0100,85,4.956954e+02
0.0100,90,4.957291e+02
0.0100,95,4.953992e+02
0.0100,100,4.947197e+02
0.0100,105,4.937134e+02
0.0100,110,4.923861e+02
0.0100,115,4.907546e+02
0.0100,120,4.888947e+02
0.0100,125,4.868027e+02
0.0100,130,4.844769e+02
0.0100,135,4.820206e+02
0.0100,140,4.794406e+02
0.0100,145,4.767387e+02
0.0100,150,4.740104e+02
0.0100,155,4.712682e+02
0.0100,160,4.685056e+02
0.0100,165,4.658424e+02
0.0100,170,4.632553e+02
0.0100,175,4.607342e+02
0.0100,180,4.583350e+02
0.0120,-180,3.170147e+02
0.0120,-175,3.152212e+02
0.0120,-170,3.135388e+02
0.0120,-165,3.119907e+02
0.0120,-160,3.105846e+02
0.0120,-155,3.093587e+02
0.0120,-150,3.082553e+02
0.0120,-145,3.072813e+02
0.0120,-140,3.064266e+02
0.0120,-135,3.057331e+02
0.0120,-130,3.051498e+02
0.0120,-125,3.046753e+02
0.0120,-120,3.042865e+02
0.0120,-115,3.040372e+02
0.0120,-110,3.038656e+02
0.0120,-105,3.037553e+02
0.0120,-100,3.037017e+02
0.0120,-95,3.037903e+02
0.0120,-90,3.039386e+02
0.0120,-85,3.041425e+02
0.0120,-80,3.043990e+02
0.0120,-75,3.047870e+02
0.0120,-70,3.052357e+02
0.0120,-65,3.057486e+02
0.0120,-60,3.063401e+02
0.0120,-55,3.070655e+02
0.0120,-50,3.078584e+02
0.0120,-45,3.087505e+02
0.0120,-40,3.097427e+02
0.0120,-35,3.108526e+02
0.0120,-30,3.120790e+02
0.0120,-25,3.134257e+02
0.0120,-20,3.148889e+02
0.0120,-15,3.164421e+02
0.0120,-10,3.181246e+02
0.0120,-5,3.199298e+02
0.0120,-0,3.218443e+02
0.0120,5,3.237714e+02
0.0120,10,3.258016e+02
0.0120,15,3.278999e+02
0.0120,20,3.300756e+02
0.0120,25,3.322055e+02
0.0120,30,3.343362e+02
0.0120,35,3.364697e+02
0.0120,40,3.385982e+02
0.0120,45,3.405005e+02
0.0120,50,3.422886e+02
0.0120,55,3.439876e+02
0.0120,60,3.455069e+02
0.0120,65,3.467455e+02
0.0120,70,3.477923e+02
0.0120,75,3.485812e+02
0.0120,80,3.491050e+02
0.0120,85,3.493206e+02
0.0120,90,3.492318e+02
0.0120,95,3.488360e+02
0.0120,100,3.481467e+02
0.0120,105,3.471846e+02
0.0120,110,3.459586e+02
0.0120,115,3.444830e+02
0.0120,120,3.428248e+02
0.0120,125,3.409864e+02
0.0120,130,3.389413e+02
0.0120,135,3.367968e+02
0.0120,140,3.345582e+02
0.0120,145,3.322534e+02
0.0120,150,3.299454e+02
0.0120,155,3.276406e+02
0.0120,160,3.253326e+02
0.0120,165,3.231308e+02
0.0120,170,3.210076e+02
0.0120,175,3.189539e+02
0.0120,180,3.170147e+02
0.0140,-180,2.043808e+02
0.0140,-175,2.029736e+02
0.0140,-170,2.016718e+02
0.0140,-165,2.004862e+02
0.0140,-160,1.994226e+02
0.0140,-155,1.985235e+02
0.0140,-150,1.977341e+02
0.0140,-145,1.970472e+02
0.0140,-140,1.964603e+02
0.0140,-135,1.960157e+02
0.0140,-130,1.956622e+02
0.0140,-125,1.953987e+02
0.0140,-120,1.951994e+02
0.0140,-115,1.951166e+02
0.0140,-110,1.950987e+02
0.0140,-105,1.951259e+02
0.0140,-100,1.951949e+02
0.0140,-95,1.953871e+02
0.0140,-90,1.956032e+02
0.0140,-85,1.958483e+02
0.0140,-80,1.961248e+02
0.0140,-75,1.965096e+02
0.0140,-70,1.969311e+02
0.0140,-65,1.973927e+02
0.0140,-60,1.979083e+02
0.0140,-55,1.985382e+02
0.0140,-50,1.992220e+02
0.0140,-45,1.999792e+02
0.0140,-40,2.008102e+02
0.0140,-35,2.017371e+02
0.0140,-30,2.027557e+02
0.0140,-25,2.038574e+02
0.0140,-20,2.050488e+02
0.0140,-15,2.063043e+02
0.0140,-10,2.076646e+02
0.0140,-5,2.091240e+02
0.0140,-0,2.106744e+02
0.0140,5,2.122344e+02
0.0140,10,2.138853e+02
0.0140,15,2.155959e+02
0.0140,20,2.173623e+02
0.0140,25,2.190459e+02
0.0140,30,2.207330e+02
0.0140,35,2.224297e+02
0.0140,40,2.241297e+02
0.0140,45,2.256310e+02
0.0140,50,2.270523e+02
0.0140,55,2.284016e+02
0.0140,60,2.295875e+02
0.0140,65,2.304923e+02
0.0140,70,2.312496e+02
0.0140,75,2.318004e+02
0.0140,80,2.321171e+02
0.0140,85,2.321666e+02
0.0140,90,2.319866e+02
0.0140,95,2.315624e+02
0.0140,100,2.308916e+02
0.0140,105,2.299965e+02
0.0140,110,2.288815e+02
0.0140,115,2.275590e+02
0.0140,120,2.260804e+02
0.0140,125,2.244471e+02
0.0140,130,2.226649e+02
0.0140,135,2.208160e+02
0.0140,140,2.189007e+02
0.0140,145,2.169509e+02
0.0140,150,2.150122e+02
0.0140,155,2.130902e+02
0.0140,160,2.111793e+02
0.0140,165,2.093681e+02
0.0140,170,2.076202e+02
0.0140,175,2.059457e+02
0.0140,180,2.043808e+02
0.0160,-180,1.165839e+02
0.0160,-175,1.154913e+02
0.0160,-170,1.145013e+02
0.0160,-165,1.136197e+02
0.0160,-160,1.128527e+02
0.0160,-155,1.122368e+02
0.0160,-150,1.117166e+02
0.0160,-145,1.112892e+02
0.0160,-140,1.109530e+02
0.0160,-135,1.107403e+02
0.0160,-130,1.105856e+02
0.0160,-125,1.104978e+02
0.0160,-120,1.104569e+02
0.0160,-115,1.105245e+02
0.0160,-110,1.106390e+02
0.0160,-105,1.107793e+02
0.0160,-100,1.109290e+02
0.0160,-95,1.111824e+02
0.0160,-90,1.114512e+02
0.0160,-85,1.117314e+02
0.0160,-80,1.120270e+02
0.0160,-75,1.124246e+02
0.0160,-70,1.128359e+02
0.0160,-65,1.132645e+02
0.0160,-60,1.137229e+02
0.0160,-55,1.142722e+02
0.0160,-50,1.148465e+02
0.0160,-45,1.154693e+02
0.0160,-40,1.161343e+02
0.0160,-35,1.168761e+02
0.0160,-30,1.176877e+02
0.0160,-25,1.185719e+02
0.0160,-20,1.195259e+02
0.0160,-15,1.205270e+02
0.0160,-10,1.216150e+02
0.0160,-5,1.227847e+02
0.0160,-0,1.240333e+02
0.0160,5,1.252741e+02
0.0160,10,1.265938e+02
0.0160,15,1.279682e+02
0.0160,20,1.293784e+02
0.0160,25,1.307041e+02
0.0160,30,1.320368e+02
0.0160,35,1.333772e+02
0.0160,40,1.346938e+02
0.0160,45,1.358166e+02
0.0160,50,1.368851e+02
0.0160,55,1.378982e+02
0.0160,60,1.387908e+02
0.0160,65,1.394502e+02
0.0160,70,1.399771e+02
0.0160,75,1.403324e+02
0.0160,80,1.405057e+02
0.0160,85,1.404510e+02
0.0160,90,1.401848e+02
0.0160,95,1.397137e+02
0.0160,100,1.390455e+02
0.0160,105,1.381988e+02
0.0160,110,1.371759e+02
0.0160,115,1.359875e+02
0.0160,120,1.346698e+02
0.0160,125,1.332450e+02
0.0160,130,1.317030e+02
0.0160,135,1.301133e+02
0.0160,140,1.284722e+02
0.0160,145,1.268170e+02
0.0160,150,1.251833e+02
0.0160,155,1.235764e+02
0.0160,160,1.219909e+02
0.0160,165,1.205190e+02
0.0160,170,1.191278e+02
0.0160,175,1.178096e+02
0.0160,180,1.165839e+02
